timeframe,symbol,time,open,high,low,close
3min,AAPL,1682438220,164.83,164.89,164.78,164.86
3min,AAPL,1682438400,164.86,164.9,164.73,164.83
3min,AAPL,1682438580,164.83,164.905,164.78,164.79
3min,AAPL,1682438760,164.77,164.78,164.63,164.71
3min,AAPL,1682438940,164.71,164.83,164.69,164.78
3min,AAPL,1682439120,164.77,164.88,164.75,164.87
3min,AAPL,1682439300,164.87,164.92,164.81,164.86
3min,AAPL,1682439480,164.86,164.9,164.78,164.84
3min,AAPL,1682439660,164.84,164.89,164.815,164.88
3min,AAPL,1682439840,164.89,164.91,164.58,164.6
3min,AAPL,1682440020,164.6,164.66,164.59,164.63
3min,AAPL,1682440200,164.63,164.66,164.52,164.54
3min,AAPL,1682440380,164.55,164.56,164.42,164.43
3min,AAPL,1682440560,164.43,164.47,164.4,164.46
3min,AAPL,1682440740,164.45,164.59,164.38,164.58
3min,AAPL,1682440920,164.575,164.67,164.56,164.62
3min,AAPL,1682441100,164.62,164.62,164.425,164.44
3min,AAPL,1682441280,164.46,164.54,164.39,164.54
3min,AAPL,1682441460,164.52,164.635,164.51,164.57
3min,AAPL,1682441640,164.58,164.6,164.465,164.58
3min,AAPL,1682441820,164.57,164.62,164.55,164.62
3min,AAPL,1682442000,164.62,164.82,164.61,164.8
3min,AAPL,1682442180,164.8,164.83,164.665,164.71
3min,AAPL,1682442360,164.71,164.79,164.59,164.61
3min,AAPL,1682442540,164.62,164.75,164.58,164.74
3min,AAPL,1682442720,164.74,164.76,164.44,164.44
3min,AAPL,1682442900,164.44,164.47,163.85,163.86
3min,AAPL,1682443080,163.86,164.23,163.8,164.16
3min,AAPL,1682443260,164.15,164.27,163.905,164.01
3min,AAPL,1682443440,164.01,164.21,163.93,164.19
3min,AAPL,1682443620,164.19,164.36,164.19,164.32
3min,AAPL,1682443800,164.33,164.45,164.19,164.195
3min,AAPL,1682443980,164.19,164.24,164.15,164.17
3min,AAPL,1682444160,164.16,164.29,164.155,164.16
3min,AAPL,1682444340,164.16,164.17,164.015,164.07
3min,AAPL,1682444520,164.06,164.17,164.05,164.13
3min,AAPL,1682444700,164.12,164.16,163.96,164
3min,AAPL,1682444880,164.01,164.05,163.9,163.94
3min,AAPL,1682445060,163.93,163.99,163.88,163.89
3min,AAPL,1682445240,163.9,163.95,163.84,163.92
3min,AAPL,1682445420,163.93,164.05,163.91,163.92
3min,AAPL,1682445600,163.93,164.06,163.91,163.94
3min,AAPL,1682445780,163.94,163.96,163.77,163.895
3min,AAPL,1682445960,163.89,164.01,163.77,163.79
3min,AAPL,1682446140,163.785,163.87,163.75,163.85
3min,AAPL,1682446320,163.84,163.96,163.8,163.93
3min,AAPL,1682446500,163.92,164.005,163.84,163.85
3min,AAPL,1682446680,163.845,163.99,163.76,163.92
3min,AAPL,1682446860,163.91,163.98,163.83,163.98
3min,AAPL,1682447040,164,164.18,163.99,164.16
3min,AAPL,1682447220,164.17,164.35,164.15,164.33
3min,AAPL,1682447400,164.33,164.35,164.26,164.35
